date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-04-23 00:00:00,13.4,5.6,20,0,,167,11.2,31.5,1013.5,
2023-04-24 00:00:00,14.9,8.1,21.6,0,,153,15.2,38.9,1008.9,
2023-04-25 00:00:00,13.5,8.4,19.7,0,,142,11.7,35.2,1004.7,
2023-04-26 00:00:00,6.1,4,10,5.2,,300,11,27.8,1006.8,
2023-04-27 00:00:00,6.1,2.1,11,0,,276,12.8,31.5,1014.3,
2023-04-28 00:00:00,5.4,-1,11,0,,242,9,29.6,1019.5,
2023-04-29 00:00:00,7.7,-1.6,15.1,0,,160,9.3,25.9,1018,
2023-04-30 00:00:00,8.4,5.5,13.2,3.7,,228,11.9,29.6,1015.6,
2023-05-01 00:00:00,7.5,0.1,13.2,0,,272,8.9,24.1,1020.4,
2023-05-02 00:00:00,10.3,4.5,19.2,0.6,,190,13.9,38.9,1017.1,
2023-05-03 00:00:00,7.9,1.2,12.6,0,,324,6.8,22.2,1024,
2023-05-04 00:00:00,7.6,-0.4,14,0,,305,7.8,24.1,1025.8,
2023-05-05 00:00:00,6.5,1.7,10.2,0,,0,8.1,25.9,1026.4,
2023-05-06 00:00:00,6.2,-0.9,12.5,0,,57,7.3,20.4,1028.3,
2023-05-07 00:00:00,7.2,0.2,12.5,0,,66,8.4,24.1,1029.5,
2023-05-08 00:00:00,8.8,-0.2,15.6,0,,49,5,18.5,1032.1,
2023-05-09 00:00:00,10.3,0.5,17.5,0,,140,5.3,18.5,1029.6,
2023-05-10 00:00:00,11.3,2.5,18,0,,138,6.6,20.4,1025.2,
2023-05-11 00:00:00,12.1,3.7,18.6,0,,135,7.4,24.1,1025.8,
2023-05-12 00:00:00,14.1,3.2,21.5,0,,11,4.5,18.5,1027,
2023-05-13 00:00:00,17.6,12.1,23.2,0,,26,7,24.1,1025.9,
2023-05-14 00:00:00,18.1,10.2,25.1,0,,56,6.3,20.4,1023.4,
2023-05-15 00:00:00,19,11,24.2,0,,112,10.2,37,1015.7,
2023-05-16 00:00:00,14,11.9,16.7,4.1,,182,13.3,35.2,1011,
2023-05-17 00:00:00,11.2,9,13.1,9.1,,352,6.6,22.2,1016.9,
2023-05-18 00:00:00,9.7,5.7,14,3.9,,344,8.6,22.2,1025.1,
2023-05-19 00:00:00,13.4,10.1,18,0,,4,7.1,20.4,1028.9,
2023-05-20 00:00:00,15.8,9.6,21.2,0,,57,7.2,24.1,1029.6,
2023-05-21 00:00:00,15.1,6.6,21,0,,25,5.9,20.4,1025.9,
2023-05-22 00:00:00,15.5,7.2,21.1,0,,26,4.6,16.7,1020.9,
2023-05-23 00:00:00,17.3,10.7,22.1,0,,122,5.1,18.5,1016.4,
2023-05-24 00:00:00,18.7,11.5,25.2,0,,19,4.7,16.7,1016.8,
2023-05-25 00:00:00,18.8,10.2,25.2,0,,304,6.1,22.2,1018.2,
2023-05-26 00:00:00,15.2,10.9,20,0,,292,10.7,27.8,1019.4,
2023-05-27 00:00:00,11.5,6.8,15.2,0,,340,11.5,31.5,1024.8,
2023-05-28 00:00:00,12.5,3.2,19.7,0,,323,4.1,14.8,1023.2,
2023-05-29 00:00:00,14.9,5.5,21.6,0,,216,6.6,22.2,1018.8,
2023-05-30 00:00:00,15.7,9,20.5,0,,322,8,29.6,1018.9,
2023-05-31 00:00:00,14.1,6.6,20.5,0,,293,10.2,31.5,1020.1,
2023-06-01 00:00:00,15.3,7.2,21.2,0,,287,5.2,18.5,1012.8,
2023-06-02 00:00:00,10.1,7.2,14,0.1,,353,11.1,29.6,1014,
2023-06-03 00:00:00,9,3.2,14.2,0,,302,9.8,31.5,1022.1,
2023-06-04 00:00:00,12.1,2.2,18.2,0,,237,7.5,25.9,1023,
2023-06-05 00:00:00,13.8,5,18.7,0,,294,7.5,25.9,1022.9,
2023-06-06 00:00:00,16,5.7,24.2,0,,50,4.1,16.7,1022.3,
2023-06-07 00:00:00,18.7,8.2,26.2,0,,350,5.3,22.2,1019.6,
2023-06-08 00:00:00,20.1,10.7,27,0,,150,4.4,16.7,1017.8,
2023-06-09 00:00:00,19.7,11.6,25.2,0,,354,8,27.8,1017.3,
2023-06-10 00:00:00,16.4,11.7,20.4,0,,42,13.5,33.3,1022.2,
2023-06-11 00:00:00,15.5,9.4,20.5,0,,57,11.6,31.5,1026.2,
2023-06-12 00:00:00,14.6,8,18.5,0,,59,9.8,29.6,1025,
2023-06-13 00:00:00,17.4,11.5,23.6,0,,42,8.7,25.9,1020.4,
2023-06-14 00:00:00,17.4,11.2,21.7,0,,46,7.1,24.1,1018.7,
2023-06-15 00:00:00,19.5,16,27,0,,39,6.2,20.4,1017,
2023-06-16 00:00:00,19.3,14.1,25.7,0,,355,3.9,14.8,1014.6,
2023-06-17 00:00:00,19.7,15.9,29.7,6.6,,68,7.5,24.1,1011.7,
2023-06-18 00:00:00,20,16,24.1,0,,143,5.4,16.7,1013.8,
2023-06-19 00:00:00,19,15.5,23.6,0,,261,6.8,16.7,1015.2,
2023-06-20 00:00:00,20.8,14.9,26.8,0,,289,5.6,20.4,1016.4,
2023-06-21 00:00:00,22.4,14.6,28.7,0,,208,5.1,18.5,1017.2,
2023-06-22 00:00:00,20.8,16.9,25.1,0,,217,9.6,27.8,1015.9,
2023-06-23 00:00:00,19.3,12.6,26.1,0,,279,6.9,20.4,1015.1,
2023-06-24 00:00:00,21,16.8,24.3,0,,319,8.9,24.1,1016.3,
2023-06-25 00:00:00,19.1,13.7,24.8,0,,347,14.1,27.8,1016.7,
2023-06-26 00:00:00,17.3,10.7,23.7,0,,335,6.5,22.2,1013.1,
2023-06-27 00:00:00,16.8,10.5,24.5,2.2,,173,7.8,22.2,1008.1,
2023-06-28 00:00:00,15.7,12.8,22.1,10.9,,332,8.1,24.1,1006.4,
2023-06-29 00:00:00,18.6,13.5,24.5,0,,310,11.6,29.6,1007.2,
2023-06-30 00:00:00,20.2,15,25.6,0,,291,11.9,29.6,1006.9,
2023-07-01 00:00:00,18.3,14.5,21.5,4.4,,262,10.2,29.6,1004.4,
2023-07-02 00:00:00,16,11.5,21.5,0.6,,205,10.4,31.5,1001.9,
2023-07-03 00:00:00,16.9,11.7,21.2,0,,223,13.4,40.8,1007.4,
2023-07-04 00:00:00,19.3,12.7,24.7,0,,207,10.7,35.2,1011.3,
2023-07-05 00:00:00,19.2,10.9,25.7,0,,270,6.2,22.2,1016,
2023-07-06 00:00:00,18.9,14.2,23.7,0,,133,8,20.4,1015.5,
2023-07-07 00:00:00,17.8,11.5,22.6,0,,299,9.8,27.8,1020.6,
2023-07-08 00:00:00,17.5,8.2,23.6,0,,263,8.6,27.8,1020.5,
2023-07-09 00:00:00,17.7,12.2,24.1,0.4,,307,8.6,29.6,1019.3,
2023-07-10 00:00:00,16.3,12.3,21.1,0,,329,8.4,25.9,1018.2,
2023-07-11 00:00:00,15.8,9.2,21.2,0,,22,5.6,18.5,1016.9,
2023-07-12 00:00:00,18.1,7.3,26,0,,208,5.9,18.5,1013.4,
2023-07-13 00:00:00,21,16,26,0,,258,11.4,29.6,1010.5,
2023-07-14 00:00:00,19.5,15.3,24.1,0,,289,9.6,27.8,1014.6,
2023-07-15 00:00:00,18.8,10.4,24.8,0,,293,7.4,24.1,1017.4,
2023-07-16 00:00:00,23.8,14,32.1,0,,157,10.1,31.5,1015.1,
2023-07-17 00:00:00,23.5,18.4,29.4,0,,296,7.5,24.1,1014.4,
2023-07-18 00:00:00,17.2,13.5,21.7,22.1,,286,12.5,42.6,1012.5,
2023-07-19 00:00:00,16.3,11,21.1,0,,256,10.7,33.3,1010.6,
2023-07-20 00:00:00,17,12.4,21.8,0,,260,8.4,24.1,1007.7,
2023-07-21 00:00:00,16.8,12.5,20.8,0,,252,10.2,29.6,1010,
2023-07-22 00:00:00,15.6,11.1,20.6,3.9,,184,9.6,20.4,1010.6,
2023-07-23 00:00:00,15.5,11,20,0,,219,8.1,25.9,1011.9,
2023-07-24 00:00:00,18.8,14,24.5,0.5,,196,6.6,25.9,1006,
2023-07-25 00:00:00,21.2,16.4,25.7,0.5,,218,12.3,27.8,999.2,
2023-07-26 00:00:00,18.4,15.1,22.6,0,,300,9.5,25.9,1002.6,
2023-07-27 00:00:00,14.8,12,17,5.3,,306,9,22.2,1007.3,
2023-07-28 00:00:00,16,8.3,23.2,0.2,,179,6.6,25.9,1006.4,
2023-07-29 00:00:00,18.7,14.7,24,0,,250,9,27.8,1007,
2023-07-30 00:00:00,16.3,13.2,21,7.5,,161,8,20.4,1007.9,
2023-07-31 00:00:00,18.1,13.1,23.1,0,,194,7.4,22.2,1008.3,
2023-08-01 00:00:00,19.7,13.5,24.8,0.3,,160,12.9,33.3,1005.3,
2023-08-02 00:00:00,19.1,16.7,23.2,0.2,,167,12,24.1,1003.2,
2023-08-03 00:00:00,19,14.7,25.1,0,,160,13.2,37,1003.4,
2023-08-04 00:00:00,19.7,13.5,26.1,0,,194,12.4,35.2,1008.9,
2023-08-05 00:00:00,19.6,14.2,27,1.8,,120,6.2,20.4,1013.5,
2023-08-06 00:00:00,25.7,19.1,32.2,0,,104,13.7,40.8,1004.7,
2023-08-07 00:00:00,19.9,14,26.7,25,,191,11.9,27.8,997.8,
2023-08-08 00:00:00,15.1,11.6,18,0,,201,14.4,33.3,1007.1,
2023-08-09 00:00:00,14.8,9.4,20.1,0,,165,9.1,25.9,1014.7,
2023-08-10 00:00:00,15.7,12.6,22.3,2.3,,192,5.5,18.5,1020.1,
2023-08-11 00:00:00,16.9,14.2,20.7,0.8,,31,4.5,16.7,1021.8,
2023-08-12 00:00:00,17.1,11.7,22.1,0,,325,6.7,24.1,1021,
2023-08-13 00:00:00,18.5,9.8,26.1,0,,207,5.6,20.4,1017.5,
2023-08-14 00:00:00,19.7,16,24,0,,304,7.8,24.1,1020.2,
2023-08-15 00:00:00,23.1,15.2,30.3,0,,130,8.4,24.1,1021.6,
2023-08-16 00:00:00,26,19.7,32.1,0,,160,10.4,29.6,1020.9,
2023-08-17 00:00:00,26.1,21,31.7,0,,146,7.8,20.4,1021,
2023-08-18 00:00:00,25.3,19.7,31,0,,128,8.3,24.1,1022.1,
2023-08-19 00:00:00,24,18.5,29,0,,126,6.9,18.5,1021.4,
2023-08-20 00:00:00,23.7,18,29,0,,344,4.5,18.5,1018.6,
2023-08-21 00:00:00,20.3,17,24.7,0,,261,8.9,31.5,1017.6,
2023-08-22 00:00:00,18.2,15,22.6,0,,281,11.6,29.6,1017.1,
2023-08-23 00:00:00,18,12.5,23.7,0,,267,8.1,29.6,1016.3,
2023-08-24 00:00:00,16.6,12,21,1.5,,235,6.3,22.2,1016.3,
2023-08-25 00:00:00,18.1,11.1,23.7,0,,163,6.9,18.5,1014.1,
2023-08-26 00:00:00,21.2,16,28.1,0,,168,8.1,22.2,1010.4,
2023-08-27 00:00:00,20.6,16.5,25.6,0,,216,5.4,14.8,1010.4,
2023-08-28 00:00:00,20.2,15.6,22.2,13.6,,221,11.3,31.5,1007.9,
2023-08-29 00:00:00,18,14.1,23.8,0,,61,9,27.8,1009.8,
2023-08-30 00:00:00,22.7,18.7,28.5,2.8,,149,9.2,27.8,1003.9,
2023-08-31 00:00:00,17.3,15.5,20.7,8.9,,191,10,20.4,1006.2,
2023-09-01 00:00:00,14.7,11.2,19.1,0,,191,10.7,31.5,1013.3,
2023-09-02 00:00:00,15.9,10.7,21.5,0,,216,11.1,29.6,1016.9,
2023-09-03 00:00:00,15.4,9.5,21.7,0,,214,5.3,16.7,1021.8,
2023-09-04 00:00:00,14.6,9.6,20.2,0,,305,4.7,18.5,1025.9,
2023-09-05 00:00:00,16.7,10.5,23,0,,193,10.1,27.8,1025,
2023-09-06 00:00:00,17.8,13.7,22.2,0,,288,7.1,22.2,1023.2,
2023-09-07 00:00:00,15.4,9,21.5,0,,359,3.8,13,1028.9,
2023-09-08 00:00:00,15.1,7.4,23.3,0,,281,6.5,22.2,1024.4,
2023-09-09 00:00:00,16.5,9.7,23.2,0,,153,4.8,14.8,1022.4,
2023-09-10 00:00:00,16.8,11.1,22.8,0,,157,8.7,24.1,1021.8,
2023-09-11 00:00:00,18.7,12.2,26,0,,151,7.4,18.5,1016.6,
2023-09-12 00:00:00,19.2,12.7,26,0,,147,9,22.2,1014.9,
2023-09-13 00:00:00,20.5,14.7,26.9,0,,154,10.2,24.1,1013.5,
2023-09-14 00:00:00,16.6,14.2,18.5,4.4,,293,8.8,25.9,1013.9,
2023-09-15 00:00:00,12.4,7.8,18.7,0,,343,6.2,18.5,1024.3,
2023-09-16 00:00:00,12.6,5,19.7,0,,104,6.9,22.2,1027.7,
2023-09-17 00:00:00,15.4,9,22.7,0,,151,10.1,25.9,1022,
2023-09-18 00:00:00,18.3,11.2,25.7,0,,141,7.4,18.5,1017.8,
2023-09-19 00:00:00,18.9,15.2,24.2,0.5,,172,13.8,33.3,1010,
2023-09-20 00:00:00,17.4,13.2,21.7,0,,224,8.6,27.8,1012.1,
2023-09-21 00:00:00,16.7,10,23.7,0,,143,10.1,24.1,1015,
2023-09-22 00:00:00,20.1,14.6,26,0,,139,17.6,38.9,1011.7,
2023-09-23 00:00:00,19.3,15.5,23,10,,160,13.5,29.6,1011,
2023-09-24 00:00:00,14.9,11.6,19.1,2.2,,292,6.2,18.5,1021.9,
2023-09-25 00:00:00,12.5,6.6,18.1,0,,37,4.2,13,1031.8,
2023-09-26 00:00:00,14.7,8.2,21.7,0,,128,7.7,18.5,1030.4,
2023-09-27 00:00:00,17.7,12.2,24.5,0,,152,10.5,25.9,1027.4,
2023-09-28 00:00:00,17.5,12.5,23.7,0,,155,10,22.2,1024.9,
2023-09-29 00:00:00,17.2,11.7,24.6,0,,165,9.9,25.9,1021.5,
2023-09-30 00:00:00,14.4,12,18.1,3.2,,199,8.9,24.1,1016.4,
2023-10-01 00:00:00,12.2,9.4,16,0,,240,9,27.8,1018,
2023-10-02 00:00:00,11.9,7.8,17,0,,231,7.7,22.2,1020.9,
2023-10-03 00:00:00,16.7,12.1,22.6,0,,181,14.2,33.3,1014,
2023-10-04 00:00:00,12.6,10.2,17.8,7.6,,237,16.5,40.8,1011,
2023-10-05 00:00:00,10.8,9.2,13.5,4.7,,218,18,42.6,1013.1,
2023-10-06 00:00:00,9.7,6.7,12.2,0.2,,263,14.7,38.9,1017,
2023-10-07 00:00:00,11.2,6.7,14.2,2.8,,253,23.4,55.5,1000.9,
2023-10-08 00:00:00,5.5,4.2,8.1,1.6,,290,21.2,51.8,1008.3,
2023-10-09 00:00:00,4.6,1.7,8,0,,268,10.4,33.3,1016.3,
2023-10-10 00:00:00,4.8,-1,10.8,0,,234,6.6,18.5,1019.2,
2023-10-11 00:00:00,8.1,2.7,14.1,0,,179,14.5,35.2,1013.4,
2023-10-12 00:00:00,12.9,10.5,16.1,8.8,,236,15.6,37,1004.6,
2023-10-13 00:00:00,9.7,5.2,13.5,0,,212,12,31.5,1013.2,
2023-10-14 00:00:00,14.8,9.5,19.7,0.6,,200,16.2,38.9,1002.3,
2023-10-15 00:00:00,8,5.7,10.2,0,,219,13.8,35.2,1005.2,
2023-10-16 00:00:00,6.5,4,10,0,,267,11.6,31.5,1008.9,
2023-10-17 00:00:00,5.3,0.5,10.6,0,,247,11.2,29.6,1015.6,
2023-10-18 00:00:00,6.1,4.5,9.7,7.3,,253,12.3,29.6,1010.5,
2023-10-19 00:00:00,2.8,1.2,4.5,0,,359,5.2,16.7,1011.2,
2023-10-20 00:00:00,1.6,0.7,2.7,1.9,,55,11.3,29.6,1007.3,
2023-10-21 00:00:00,4.2,2.2,6.1,13.1,,95,15.3,40.8,1009,
2023-10-22 00:00:00,7.6,6.2,8.7,10.8,,101,7.8,24.1,1008.6,
2023-10-23 00:00:00,8.1,6.2,10.4,27.9,,296,10.5,25.9,1008.8,
2023-10-24 00:00:00,7.7,2.7,10.2,1.6,,244,6.6,16.7,1014.2,
2023-10-25 00:00:00,5.9,1.8,7.1,7.1,,73,11.9,35.2,1007.7,
2023-10-26 00:00:00,1.1,0.6,4.7,16.8,,76,12,31.5,1000.7,
2023-10-27 00:00:00,2.3,1.2,3.7,1.6,,51,5.6,22.2,996.1,
2023-10-28 00:00:00,0.8,0.5,1.6,0.3,,332,9.1,18.5,999.2,
2023-10-29 00:00:00,1.6,-1.6,5.1,2.2,,175,9.5,31.5,1010.1,
2023-10-30 00:00:00,9.9,1.8,14.7,3.3,,198,11.4,31.5,1005.2,
2023-10-31 00:00:00,10.8,5.7,14.7,0,,152,14.3,37,1002.5,
2023-11-01 00:00:00,7.8,5.5,12.1,0.5,,243,13.4,29.6,1004,
2023-11-02 00:00:00,5.5,0.6,10.2,0,,165,9.9,29.6,1007.6,
2023-11-03 00:00:00,8.4,5.2,11.5,0,,135,21.1,46.3,1000.7,
2023-11-04 00:00:00,8.6,5,10.6,3.7,,153,18.5,46.3,995.6,
2023-11-05 00:00:00,6.5,1.5,9.7,2.6,,132,11.1,29.6,991.9,
2023-11-06 00:00:00,8.3,7,9.7,8.3,,221,11.6,31.5,993.1,
2023-11-07 00:00:00,7.8,6.7,10.7,2,,222,13.7,31.5,1008.1,
2023-11-08 00:00:00,6.1,4.5,9.5,0.5,,204,10.2,20.4,1010.4,
2023-11-09 00:00:00,5.9,4.2,8.7,0.9,,196,10.5,25.9,1012,
2023-11-10 00:00:00,5.3,2.8,7.2,0,,158,14.4,29.6,1008.5,
2023-11-11 00:00:00,5.1,4,6.5,0,,99,7.5,22.2,1004.3,
2023-11-12 00:00:00,5.2,5,5.7,1,,312,11.1,29.6,999.7,
2023-11-13 00:00:00,4.4,2.5,5.9,1.3,,259,15.6,33.3,1003.8,
2023-11-14 00:00:00,3.2,1.9,4.2,0,,134,7.7,20.4,1001.2,
2023-11-15 00:00:00,2.2,1,3.5,2.3,,48,8.3,20.4,1002,
2023-11-16 00:00:00,0.3,0,1.5,0,,337,5.5,18.5,1014.5,
2023-11-17 00:00:00,-0.1,-1,0.6,0,,74,7.5,20.4,1018.6,
2023-11-18 00:00:00,-1.4,-2.8,0,0,,101,5.7,16.7,1024,
2023-11-19 00:00:00,-0.6,-1.7,1.1,0,,157,6.2,24.1,1019.1,
2023-11-20 00:00:00,-1.1,-4.1,1,0,,102,9.8,24.1,1014.1,
2023-11-21 00:00:00,-3.7,-5.6,-1.9,0,,53,6.1,16.7,1018.8,
2023-11-22 00:00:00,-5.9,-8.2,-3.9,0,,350,6.5,24.1,1025.6,
2023-11-23 00:00:00,-0.3,-8.5,4.4,11.9,41,215,19.8,46.3,997.2,
2023-11-24 00:00:00,1.2,0.2,4,6,,264,16.2,37,981.9,
2023-11-25 00:00:00,-1.1,-1.5,0,0,,221,9.5,24.1,992.8,
2023-11-26 00:00:00,-5.1,-6.2,-1.9,2,30,312,9.2,20.4,1001.7,
2023-11-27 00:00:00,-6.6,-7.4,-5.2,0,30,311,13.2,31.5,1003,
2023-11-28 00:00:00,-6,-9.3,-2.8,0,,211,11.7,33.3,1000.2,
2023-11-29 00:00:00,-7.1,-9.5,-5,5.3,,336,9.8,27.8,1003.7,
2023-11-30 00:00:00,-5.7,-6.5,-3.7,1,51,221,12.5,29.6,1004,
2023-12-01 00:00:00,-4.1,-4.8,-3.2,0,,196,11.1,22.2,1002.7,
2023-12-02 00:00:00,-3,-4.2,-1.5,0,,204,4.8,18.5,1008,
2023-12-03 00:00:00,-6,-8.5,-3.8,1.8,,336,6.2,14.8,1012.2,
2023-12-04 00:00:00,-2.9,-9.5,-1.5,1.5,,235,10.2,24.1,1015.9,
2023-12-05 00:00:00,-4.2,-5,-2.2,0.5,89,181,6.8,18.5,1021.5,
2023-12-06 00:00:00,-5.8,-8.2,-3.6,0,,80,7.4,20.4,1024.8,
2023-12-07 00:00:00,-4.2,-5.8,-3.4,0,,113,10.7,24.1,1027.9,
2023-12-08 00:00:00,-5.5,-5.8,-4.9,0,,126,7.4,22.2,1026.1,
2023-12-09 00:00:00,-5.1,-5.8,-4.2,0,,133,11.3,27.8,1021.2,
2023-12-10 00:00:00,-3.4,-4.2,-1.7,2,,141,14.9,29.6,1014.9,
2023-12-11 00:00:00,-2.7,-4.5,0,4.1,,141,17.4,31.5,1006.5,
2023-12-12 00:00:00,0.2,0,0.6,4.3,,184,10.1,31.5,1003.5,
2023-12-13 00:00:00,0.1,-0.2,0.5,0,,152,5.1,13,1008.3,
2023-12-14 00:00:00,0.2,-1.3,0.5,0,,16,7.8,20.4,1012,
2023-12-15 00:00:00,-2.6,-3.6,-1.2,0,,277,9.2,24.1,1022.5,
