date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-05 00:00:00,1.1,0,3,5.1,,225,12,25.9,992.3,
2022-01-06 00:00:00,-0.8,-4.6,1.1,1,10,257,16.9,29.6,998.9,
2022-01-07 00:00:00,-3.3,-5,-1,,,239,14.1,27.8,1012.6,
2022-01-08 00:00:00,-3.4,-4,-1.4,,,176,18.5,31.5,1012.8,
2022-01-09 00:00:00,-3.4,-5.7,-1.5,,,122,10.1,25.9,1008.9,
2022-01-10 00:00:00,-3.4,-7,0,,,4,8.8,16.7,1020.5,
2022-01-11 00:00:00,-6.1,-12.2,-1.6,,,14,10.8,18.5,1033.4,
2022-01-12 00:00:00,-10.8,-17,-5.6,0,10,195,6.9,20.4,1032.6,
2022-01-13 00:00:00,1.2,-7.5,4,0.8,,252,18.8,40.8,1015.9,
2022-01-14 00:00:00,3.4,2,6.5,0.8,,293,30.1,59.3,1002.1,
2022-01-15 00:00:00,1.4,0.2,2.3,0,,313,21.6,46.3,1013.3,
2022-01-16 00:00:00,-1.4,-3,0,,,238,16.1,31.5,1013.9,
2022-01-17 00:00:00,-0.8,-3,1.3,4.1,20,275,29,55.5,994.6,
2022-01-18 00:00:00,-2.6,-5.3,-0.5,,,315,17.4,38.9,1020.2,
2022-01-19 00:00:00,-1.2,-6,1,,,213,16.4,29.6,1016.3,
2022-01-20 00:00:00,-1.3,-3,0.3,3.3,51,216,25.8,44.5,995.3,
2022-01-21 00:00:00,-2,-3.3,-0.8,4.1,89,304,25.1,48.2,996.4,
2022-01-22 00:00:00,-3.1,-4,-2.5,,,333,18,35.2,1011.8,
2022-01-23 00:00:00,-5.9,-12,-3.1,,,29,10.2,24.1,1027.8,
2022-01-24 00:00:00,-8.4,-13,-3.9,,,175,16.1,27.8,1032.1,
2022-01-25 00:00:00,-0.3,-4.4,1.5,0.8,79,264,13.5,25.9,1020.8,
2022-01-26 00:00:00,-1.8,-3,0,,,254,11.1,25.9,1018,
2022-01-27 00:00:00,0.7,-1.6,1.8,3,61,217,18.9,37,1004.6,
2022-01-28 00:00:00,0.3,-0.3,1.6,6.1,61,272,22.8,42.6,998.4,
2022-01-29 00:00:00,-0.9,-3,0.8,1,89,253,21.4,46.3,1007.9,
2022-01-30 00:00:00,0.6,-1.1,2.3,8.9,89,237,25,46.3,982,
2022-01-31 00:00:00,-3.1,-4,-1,2,109,309,20.4,38.9,993.4,
2022-02-01 00:00:00,-3.8,-6,-1.9,0.8,130,255,13.2,27.8,999.3,
2022-02-02 00:00:00,-3.1,-5.8,-0.9,1.3,160,106,13,24.1,997.2,
2022-02-03 00:00:00,-4.7,-6.7,-1.8,0,150,287,10,22.2,1013,
2022-02-04 00:00:00,-3.7,-6,-2.4,0.5,150,155,16.4,35.2,1012.1,
2022-02-05 00:00:00,0.1,-3,1.6,2.8,140,210,20.9,35.2,1002.6,
2022-02-06 00:00:00,0.8,0,1.3,,,209,21.9,38.9,999.7,
2022-02-07 00:00:00,1.1,0,2.6,3,109,244,19.8,35.2,993.3,
2022-02-08 00:00:00,0.9,0,3.1,0.5,99,263,16.2,35.2,1007.9,
2022-02-09 00:00:00,2.4,0.5,4.5,0.5,89,261,17.7,35.2,1011.7,
2022-02-10 00:00:00,2.5,1.4,4.5,2,61,256,17.6,33.3,1012,
2022-02-11 00:00:00,1.2,0.6,3.2,0,41,254,12.6,25.9,1013.1,
2022-02-12 00:00:00,-0.7,-3.2,1.5,,,268,15,31.5,1024.7,
2022-02-13 00:00:00,-1.7,-5,3.1,,,195,19.8,35.2,1022,
2022-02-14 00:00:00,-0.2,-4,4.2,,,186,21.2,35.2,1014,
2022-02-15 00:00:00,0.8,-3,5.3,,,172,20.6,31.5,1012.5,
2022-02-16 00:00:00,2.9,0.9,6.1,,,169,20.4,46.3,1004.4,
2022-02-17 00:00:00,3.8,1.7,7.8,14,10,213,29,51.8,979.5,
2022-02-18 00:00:00,1.8,0.2,3.7,,,242,15.9,40.8,994.8,
2022-02-19 00:00:00,2.3,0.5,6.1,6.1,,222,26.1,53.7,990.4,
2022-02-20 00:00:00,1.8,1,5.5,0.5,,228,17.3,40.8,1003.5,
2022-02-21 00:00:00,2.9,0.5,7.2,7.1,,191,18.1,38.9,991,
2022-02-22 00:00:00,0.5,-0.5,1.7,,,242,21.2,46.3,997.4,
2022-02-23 00:00:00,-0.4,-1.6,1.6,1,20,178,9,29.6,1010.8,
2022-02-24 00:00:00,0,-1,1,,,205,15.8,38.9,1019.6,
2022-02-25 00:00:00,1.6,-0.2,5.4,1.3,,206,17.6,40.8,1011.4,
2022-02-26 00:00:00,1.8,-1.4,5.8,0,,277,10.3,22.2,1026.2,
2022-02-27 00:00:00,-1.4,-4.2,2.5,,,352,8.7,20.4,1037.5,
2022-02-28 00:00:00,-2.3,-7.5,3.2,,,332,5,11.1,1038.9,
2022-03-01 00:00:00,-1.2,-7.2,4.9,,,323,6.4,18.5,1035.1,
2022-03-02 00:00:00,-0.7,-6,5.5,,,328,5.4,13,1025.6,
2022-03-03 00:00:00,-0.7,-3,2.2,,,318,7.2,18.5,1016.7,
2022-03-04 00:00:00,0,-1.4,1.7,,,353,8.5,22.2,1019.5,
2022-03-05 00:00:00,-2,-6.2,0.1,,,358,7.7,16.7,1024.5,
2022-03-06 00:00:00,-3.2,-9.4,2.3,,,241,9.2,25.9,1021.6,
2022-03-07 00:00:00,0,-1.2,2.2,0.5,10,312,11.7,25.9,1017.1,
2022-03-08 00:00:00,-0.5,-2.3,1,,,349,9.2,22.2,1021.6,
2022-03-09 00:00:00,-1.7,-4.1,2,,,76,8.6,24.1,1026,
2022-03-10 00:00:00,-4.4,-9.4,0.2,,,50,7.4,22.2,1039,
2022-03-11 00:00:00,-3.3,-11.2,3.5,,,301,5.3,22.2,1038.1,
2022-03-12 00:00:00,1.1,-2.2,4.6,,,305,8.4,27.8,1030.5,
2022-03-13 00:00:00,1.3,-2.7,6.5,,,140,6,14.8,1031.4,
2022-03-14 00:00:00,0.9,-5.5,8.7,,,209,5,18.5,1034.5,
2022-03-15 00:00:00,2.6,-5,11.5,,,135,6.2,18.5,1031.1,
2022-03-16 00:00:00,3.2,-2.4,9.3,,,99,8.1,25.9,1031.3,
2022-03-17 00:00:00,1,-5,6.7,,,120,7.7,24.1,1040.3,
2022-03-18 00:00:00,0.8,-4.5,7.2,,,164,8.1,20.4,1044.9,
2022-03-19 00:00:00,1.9,-5.5,9,,,51,5.4,18.5,1046.3,
2022-03-20 00:00:00,3.3,-4.5,10.3,,,332,5.6,20.4,1046.5,
2022-03-21 00:00:00,5.5,-1,13.5,,,330,5.8,20.4,1041.9,
2022-03-22 00:00:00,5.5,-2.5,14,,,285,5,22.2,1038.7,
2022-03-23 00:00:00,6.6,-1,15.2,,,237,11,33.3,1028.7,
2022-03-24 00:00:00,4.6,1,9.7,,,321,11.3,29.6,1024.6,
2022-03-25 00:00:00,6.8,-2.2,14.7,,,249,9.3,31.5,1022.4,
2022-03-26 00:00:00,6.2,0.5,9.5,,,287,24.6,64.8,1013.3,
2022-03-27 00:00:00,0.5,-2.2,3.7,,,306,16.7,42.6,1025.1,
2022-03-28 00:00:00,6.4,1.2,14.2,,,246,20.3,57.4,1009.9,
2022-03-29 00:00:00,4.3,-0.4,6.1,,,290,15.6,37,1003.9,
2022-03-30 00:00:00,-1.2,-4,2,,,15,6.6,16.7,1007.2,
2022-03-31 00:00:00,-0.7,-6,3.7,,,18,8.8,27.8,1009.4,
2022-04-01 00:00:00,0.8,-2.7,4.2,,,37,14.4,37,1008.9,
2022-04-02 00:00:00,2.2,-1,5.7,,,15,17.5,38.9,1004.8,
2022-04-03 00:00:00,0.1,-4.5,4.3,,,324,9.9,31.5,1008.9,
2022-04-04 00:00:00,1.3,-3.7,5.5,,,206,17,42.6,1005.4,
2022-04-05 00:00:00,1.1,-0.5,5,2,10,228,22.8,46.3,992,
2022-04-06 00:00:00,1.8,-2.7,7,,,209,13.8,29.6,999.5,
2022-04-07 00:00:00,9.7,4.2,15,,,188,16.5,37,993.1,
2022-04-08 00:00:00,7.4,0.7,11.6,,,214,18,42.6,987.7,
2022-04-09 00:00:00,3.8,-0.5,10,,,201,11.7,29.6,997,
2022-04-10 00:00:00,3.4,-2,8.1,,,223,12.9,37,1007.8,
2022-04-11 00:00:00,3.4,-2.5,8.7,,,246,9.3,27.8,1015.4,
2022-04-12 00:00:00,4.4,-1.2,11,,,315,8.3,27.8,1020.6,
2022-04-13 00:00:00,6.9,-0.2,13,,,343,7.1,22.2,1024.4,
2022-04-14 00:00:00,8.9,-0.7,17,,,189,8,29.6,1021,
2022-04-15 00:00:00,8.3,4.5,11,,,321,9,25.9,1016.3,
2022-04-16 00:00:00,4,0.7,7,,,355,14.9,37,1024.9,
2022-04-17 00:00:00,4.2,-1.3,9.1,,,8,12,27.8,1025.9,
2022-04-18 00:00:00,5.2,-3,10.2,,,31,14.5,35.2,1018.6,
2022-04-19 00:00:00,5.9,3.7,8,,,47,11.2,24.1,1014,
2022-04-20 00:00:00,8.2,6,9.5,,,53,13.5,29.6,1011.3,
2022-04-21 00:00:00,9.5,7,12.5,,,41,15.9,31.5,1012.3,
2022-04-22 00:00:00,8.2,3,13.4,,,77,14.4,33.3,1016.1,
2022-04-23 00:00:00,6.6,5,8.1,,,72,6.3,20.4,1008,
2022-04-24 00:00:00,6.2,5,7.5,,,226,10.5,24.1,1003.2,
2022-04-25 00:00:00,7.5,5.5,10,,,341,5.1,13,1006.2,
2022-04-26 00:00:00,9.8,6.3,14,,,327,11.7,27.8,1011.6,
2022-04-27 00:00:00,7.2,5,9.6,,,326,14.7,31.5,1020.9,
2022-04-28 00:00:00,5.2,-0.6,10,,,332,9.8,24.1,1026.1,
2022-04-29 00:00:00,5.7,-0.3,10.2,,,300,7.8,24.1,1026.4,
2022-04-30 00:00:00,6.9,-1.4,12,,,337,8,22.2,1025.5,
2022-05-01 00:00:00,8.3,-0.3,14.6,,,101,6,20.4,1022,
2022-05-02 00:00:00,8.6,3,14,,,287,7.6,24.1,1016.8,
2022-05-03 00:00:00,7.9,0.4,13.2,,,256,12.2,31.5,1012.1,
2022-05-04 00:00:00,5.7,-0.9,10.5,,,352,12.4,25.9,1021,
2022-05-05 00:00:00,8.3,0,16.1,,,171,10.3,29.6,1023.6,
2022-05-06 00:00:00,9.9,6.8,14,,,155,10.1,22.2,1022.5,
2022-05-07 00:00:00,12.8,7,17,,,278,9.9,27.8,1020,
2022-05-08 00:00:00,11.4,8,13.1,,,313,12.9,25.9,1021.3,
2022-05-09 00:00:00,7.9,1.1,13.4,,,351,12.6,24.1,1029.2,
2022-05-10 00:00:00,10.7,1.1,17.3,,,186,5,14.8,1024.9,
2022-05-11 00:00:00,13.9,5,21,,,199,13.3,33.3,1013.5,
2022-05-12 00:00:00,13.2,10,17,,,229,20.4,48.2,1006.4,
2022-05-13 00:00:00,11.7,7,16,,,263,20.1,42.6,1011.7,
2022-05-14 00:00:00,9.8,5.5,12,,,256,16,33.3,1010.3,
2022-05-15 00:00:00,11.5,7.9,16,,,298,16.2,33.3,1013.2,
2022-05-16 00:00:00,10.4,4.4,15.3,,,307,13.2,37,1017.3,
2022-05-17 00:00:00,6.4,3,9.2,,,325,16.2,38.9,1018.3,
2022-05-18 00:00:00,9.7,3,16,,,324,15.8,29.6,1024.2,
2022-05-19 00:00:00,12.1,1.8,20.5,,,243,9.3,29.6,1022.2,
2022-05-20 00:00:00,16.4,11,23.5,,,211,12.9,29.6,1013.6,
2022-05-21 00:00:00,12.3,9,15.4,,,217,8.4,25.9,1004.2,
2022-05-22 00:00:00,10.9,8,16,,,352,11.9,29.6,1005.6,
2022-05-23 00:00:00,13,5.8,18.2,,,354,6.7,20.4,1011.5,
2022-05-24 00:00:00,14.6,4.4,21.3,,,156,7.4,24.1,1013.1,
2022-05-25 00:00:00,16,9.8,21.9,,,165,10.8,25.9,1012.4,
2022-05-26 00:00:00,11.9,9.7,17.9,19.1,,283,18.6,37,1008.9,
2022-05-27 00:00:00,10.8,8,14.7,,,254,20.4,45.7,1005,
2022-05-28 00:00:00,8.4,6,11,3.3,,231,13.9,47.5,1004,
2022-05-29 00:00:00,8.8,3,13,0.4,,189,11.2,23.4,1009.4,
2022-05-30 00:00:00,10.2,6,13,12.6,,124,12.5,46.8,1010.7,
2022-05-31 00:00:00,12.3,8,18.9,0.5,,212,16.8,46.1,1015.1,
2022-06-01 00:00:00,13.8,9,20.2,4.1,,138,12.4,44.3,1016.2,
2022-06-02 00:00:00,11.4,8,15,1.6,,195,11.2,46.4,1016.9,
2022-06-03 00:00:00,12.5,5,17.1,0,,219,10,30.2,1021.9,
2022-06-04 00:00:00,14.8,8,22,0,,184,8.4,46.8,1020.1,
2022-06-05 00:00:00,15.6,9,21.2,0,,354,8.5,23.8,1020.3,
2022-06-06 00:00:00,17.4,8.9,24.4,0,,139,5.4,17.3,1019.6,
2022-06-07 00:00:00,19,12,24.1,0,,144,6.6,42.5,1014.7,
2022-06-08 00:00:00,19.9,15.9,24.4,4.9,,162,8.7,51.5,1010.7,
2022-06-09 00:00:00,19.8,16,26,0,,34,9.4,40,1011.4,
2022-06-10 00:00:00,21.8,17,29.1,3,,355,8.9,53.3,1014.6,
2022-06-11 00:00:00,17.6,15,20.7,0,,303,11.3,28.1,1018.4,
2022-06-12 00:00:00,18.8,13.7,23,0,,297,11,29.9,1017.7,
2022-06-13 00:00:00,15.9,9,21,3.1,,210,6,25.9,1013.4,
2022-06-14 00:00:00,11.5,10.4,14.7,19.6,,271,16,40.8,1010.5,
2022-06-15 00:00:00,15,11.7,20,0,,270,16,33.3,1015.4,
2022-06-16 00:00:00,14,9,19,0,,234,8.6,22.2,1017.4,
2022-06-17 00:00:00,15.9,10.6,21.2,4.1,,303,11.8,24.1,1017.1,
2022-06-18 00:00:00,15.7,9,21,0,,207,11,25.9,1017,
2022-06-19 00:00:00,19.5,15,24,0,,255,14.6,31.5,1009.8,
2022-06-20 00:00:00,14.8,12.7,17.6,1,,17,9.3,18.5,1007.8,
2022-06-21 00:00:00,13.1,11,15,61.4,,6,16.1,35.2,1001.1,
2022-06-22 00:00:00,16.5,11.8,20.1,5.7,,344,14.4,27.8,1008.1,
2022-06-23 00:00:00,18.3,11,23.8,0,,335,5.5,16.7,1015.4,
2022-06-24 00:00:00,20.5,11.9,26.7,0,,50,4.7,14.8,1018.3,
2022-06-25 00:00:00,22.9,15.5,28.9,0,,93,8.1,22.2,1018,
2022-06-26 00:00:00,24,17.5,29.2,0,,109,7.5,22.2,1020.6,
2022-06-27 00:00:00,24.6,17.8,30.4,0,,124,6.9,18.5,1021.7,
2022-06-28 00:00:00,24.6,19.2,30.1,0,,135,8.2,18.5,1020.1,
2022-06-29 00:00:00,22.6,19.4,29,0,,119,8,18.5,1017.2,
2022-06-30 00:00:00,23.2,18,28.8,0,,104,8.5,18.5,1017.3,
2022-07-01 00:00:00,24.3,20,29.3,0,,133,9,24.1,1018.8,
2022-07-02 00:00:00,23.1,18.2,29.5,0,,147,9.6,24.1,1019.3,
2022-07-03 00:00:00,18.7,16.3,22.2,0.5,,324,7.5,20.4,1020.6,
2022-07-04 00:00:00,20.8,15.5,26.6,0,,303,5.4,18.5,1016.6,
2022-07-05 00:00:00,19.9,14.2,23.5,0,,299,7.7,24.1,1017.5,
2022-07-06 00:00:00,14.9,13.5,18,36.1,,337,7.2,27.8,1015.9,
2022-07-07 00:00:00,15.4,10.7,20,0,,240,8.3,25.9,1016,
2022-07-08 00:00:00,15.6,9.7,21,0,,169,8,22.2,1018.5,
2022-07-09 00:00:00,16.1,13.1,20.6,0,,253,8.4,25.9,1015.9,
2022-07-10 00:00:00,15.8,11,20.6,0,,243,5.9,20.4,1011.3,
2022-07-11 00:00:00,16.5,11.6,20.7,0,,308,8.1,22.2,1012,
2022-07-12 00:00:00,15.6,13.7,18.2,27.8,,319,15.2,44.5,1003.7,
2022-07-13 00:00:00,16.5,12.6,21.2,0,,337,10.5,27.8,1006.8,
2022-07-14 00:00:00,17.8,14,21.2,0,,263,14.9,40.8,1009.1,
2022-07-15 00:00:00,14.2,10.7,18.6,0,,241,11.4,33.3,1010.8,
2022-07-16 00:00:00,14.4,10,19.7,2.3,,235,9.9,27.8,1013.9,
2022-07-17 00:00:00,14.8,11.3,19.9,1,,294,8.4,27.8,1017.7,
2022-07-18 00:00:00,14.2,10,18.5,0,,239,9.6,25.9,1021.2,
2022-07-19 00:00:00,18.3,14,22.7,0,,261,8.3,24.1,1019.1,
2022-07-20 00:00:00,18.3,15,21.8,0,,317,13.7,33.3,1019.5,
2022-07-21 00:00:00,20,13,27,0,,320,10.7,29.6,1018.4,
2022-07-22 00:00:00,22.4,14.2,29.6,0,,158,5.2,14.8,1016.5,
2022-07-23 00:00:00,22.2,17,28,0,,267,10,22.2,1014.7,
2022-07-24 00:00:00,18.5,16,22,5.9,,306,11.2,31.5,1013.6,
2022-07-25 00:00:00,18.1,14,23,0,,300,10.3,24.1,1015.5,
2022-07-26 00:00:00,19.7,12,26,0,,176,10.3,27.8,1010.8,
2022-07-27 00:00:00,17.6,15.3,21.2,6.5,,312,10.5,22.2,1012,
2022-07-28 00:00:00,15.3,9,20,0,,233,10.5,25.9,1017,
2022-07-29 00:00:00,16.1,11,21,0,,327,6.8,20.4,1021.5,
2022-07-30 00:00:00,17.1,8.9,22.9,0,,80,7,16.7,1020.1,
2022-07-31 00:00:00,16,13.7,17.1,7.7,,69,14.2,25.9,1014.3,
2022-08-01 00:00:00,17.5,16,19,8.9,,184,12.9,22.2,1010.5,
2022-08-02 00:00:00,18.7,14.6,23.2,0,,306,8.1,20.4,1015.9,
2022-08-03 00:00:00,18.8,11.7,25,0,,307,5.4,16.7,1019.9,
2022-08-04 00:00:00,19.9,8.9,27.5,0,,98,4.2,13,1020.8,
2022-08-05 00:00:00,23.1,13.9,29.7,0,,116,6.8,20.4,1018.2,
2022-08-06 00:00:00,19.9,14.8,29,1.2,,203,11.4,25.9,1017.3,
2022-08-07 00:00:00,15.9,10,21.4,0,,309,7.6,20.4,1022.7,
2022-08-08 00:00:00,16.6,11.5,21,0,,320,6.3,20.4,1024.8,
2022-08-09 00:00:00,17.1,13.1,21.6,0,,323,6.2,18.5,1026.3,
2022-08-10 00:00:00,17.6,12.6,22.5,0,,356,6.2,22.2,1026.5,
2022-08-11 00:00:00,18.9,12,25.2,0,,28,5.7,20.4,1025.8,
2022-08-12 00:00:00,20.5,13,27,0,,36,5.5,18.5,1024.8,
2022-08-13 00:00:00,21.4,15,27,0,,38,7.5,24.1,1021,
2022-08-14 00:00:00,22.1,17.2,27.2,0,,47,7.7,24.1,1016.6,
2022-08-15 00:00:00,24,19,29.5,0,,87,8.9,29.6,1014,
2022-08-16 00:00:00,24.7,21,28.6,0,,80,8.5,25.9,1012.9,
2022-08-17 00:00:00,24.4,19.2,29.2,0,,85,6.8,22.2,1013.5,
2022-08-18 00:00:00,24.6,17.2,31,0,,77,6.9,22.2,1015,
2022-08-19 00:00:00,24.7,19.6,29.7,0,,113,9.6,25.9,1016.8,
2022-08-20 00:00:00,20.3,16.6,24.1,0,,103,7.8,22.2,1016.8,
2022-08-21 00:00:00,20,15.2,24.7,0,,97,6.2,20.4,1014.4,
2022-08-22 00:00:00,22.1,16.7,27.6,0,,90,6.3,20.4,1015,
2022-08-23 00:00:00,23.7,16.6,30.1,0,,83,7.5,24.1,1017.4,
2022-08-24 00:00:00,24.8,18.6,31,0,,136,8.9,25.9,1019.8,
2022-08-25 00:00:00,23.8,18.6,32,0,,115,7.1,16.7,1020.4,
2022-08-26 00:00:00,20.6,16.9,25.2,22.1,,67,5.9,18.5,1018.9,
2022-08-27 00:00:00,23,16.2,30.6,0,,89,5.4,22.2,1015.3,
2022-08-28 00:00:00,21.8,14,29.5,0,,12,4.8,14.8,1013,
2022-08-29 00:00:00,20.3,13.5,27.7,0,,266,6,24.1,1011.7,
2022-08-30 00:00:00,17.2,15.6,21.7,1,,263,11.9,35.2,1013.5,
2022-08-31 00:00:00,14.2,10.2,17.7,0,,311,9.9,27.8,1018.5,
2022-09-01 00:00:00,11,7.7,15,0,,312,8.3,27.8,1019.1,
2022-09-02 00:00:00,11,3.6,16.7,0,,289,6.2,22.2,1022.4,
2022-09-03 00:00:00,11.8,6.5,17,0,,8,4.7,16.7,1023.7,
2022-09-04 00:00:00,11.5,5.5,17.2,0,,352,5.4,20.4,1026.1,
2022-09-05 00:00:00,9.9,5.7,13.2,0,,328,6.9,24.1,1028.7,
2022-09-06 00:00:00,10.3,5.7,15.2,0,,319,5.1,18.5,1026.1,
2022-09-07 00:00:00,9.8,1.7,18,0,,246,7.1,25.9,1020.8,
2022-09-08 00:00:00,11.8,7.2,16.5,0,,63,8,20.4,1021.8,
2022-09-09 00:00:00,10.2,5.5,15.7,0,,110,10.4,31.5,1023.1,
2022-09-10 00:00:00,11,6.2,16.5,0,,109,10.5,27.8,1018.9,
2022-09-11 00:00:00,9.3,7,11.1,13,,30,9,24.1,1008,
2022-09-12 00:00:00,10.4,8.6,13.2,6.1,,4,6.8,18.5,1011.2,
2022-09-13 00:00:00,10.7,8.6,13.2,0,,121,5.4,14.8,1011.4,
2022-09-14 00:00:00,12.6,9.7,16.5,1,,205,8.1,22.2,1002.3,
2022-09-15 00:00:00,12.8,10,17.6,0.6,,192,9.6,25.9,999,
2022-09-16 00:00:00,11.1,7.2,14.1,0,,217,13.4,38.9,997.9,
2022-09-17 00:00:00,11.3,9.5,14.2,0,,217,14.1,33.3,999.3,
2022-09-18 00:00:00,8.9,5.2,13,0,,246,6,14.8,1000.9,
2022-09-19 00:00:00,11.1,9.7,14.5,0,,278,11.3,31.5,1000.7,
2022-09-20 00:00:00,11.2,9.2,14.2,0,,265,5.9,16.7,1009.8,
2022-09-21 00:00:00,9.8,8.1,13,0,,329,6.3,20.4,1017.3,
2022-09-22 00:00:00,9.3,7,14.1,0,,329,6.3,20.4,1019.5,
2022-09-23 00:00:00,8.3,5.7,12.7,0,,320,6.8,16.7,1017.8,
2022-09-24 00:00:00,8.2,3.5,14,0,,312,6.8,20.4,1015.7,
2022-09-25 00:00:00,8.5,2.2,14.6,0,,260,5,22.2,1013.5,
2022-09-26 00:00:00,10.9,7,16.7,0,,135,6.5,20.4,1008.5,
2022-09-27 00:00:00,10.5,8.1,15.7,0,,103,7.7,22.2,1005.4,
2022-09-28 00:00:00,9.1,7.7,10.7,7.7,,87,9,27.8,1001.2,
2022-09-29 00:00:00,7.9,6.2,12.4,3,,177,8.7,25.9,1002.9,
2022-09-30 00:00:00,6.5,2.5,12.5,0,,160,5.9,14.8,1013.3,
2022-10-01 00:00:00,7.8,5.5,12.2,9.8,,147,3.5,13,1012.9,
2022-10-02 00:00:00,7.4,4.2,10.6,0.6,,158,3.9,11.1,1007.1,
2022-10-03 00:00:00,6.6,5.7,8.1,10.4,,323,13.9,48.2,1001.5,
2022-10-04 00:00:00,8.3,6,13.5,17,,309,16.9,40.8,1006.1,
2022-10-05 00:00:00,10.6,7.2,14.2,0,,228,10.7,25.9,1017.4,
2022-10-06 00:00:00,11.1,7.7,17.1,0,,225,12.3,33.3,1019.1,
2022-10-07 00:00:00,10.6,6.5,15.6,0,,223,11.4,29.6,1026.5,
2022-10-08 00:00:00,10.8,5.7,15.2,0,,176,10.4,29.6,1017.5,
2022-10-09 00:00:00,10.2,5.6,14.4,0.8,,274,10.4,27.8,1019.3,
2022-10-10 00:00:00,5.8,0.6,13,0,,161,6.5,18.5,1027.1,
2022-10-11 00:00:00,7.3,4.2,11.4,0,,192,11.1,27.8,1020.3,
2022-10-12 00:00:00,6.8,2,11.5,0,,227,5.9,20.4,1023.9,
2022-10-13 00:00:00,4.9,-0.2,9.3,0,,161,5.8,14.8,1025.7,
2022-10-14 00:00:00,7.6,3.1,13.7,0,,151,10.3,29.6,1021.3,
2022-10-15 00:00:00,8.5,4.5,14,0,,151,12.5,33.3,1017.9,
2022-10-16 00:00:00,12.1,10.2,14.1,0.3,,168,14.9,33.3,1019.5,
2022-10-17 00:00:00,13.3,11,17.5,0,,216,9.8,25.9,1025.3,
2022-10-18 00:00:00,14.1,10.7,15.8,0,,240,13.6,29.6,1019.5,
2022-10-19 00:00:00,7.6,2.6,10.1,1.3,,297,13.4,37,1015.8,
2022-10-20 00:00:00,4.6,0.5,8.4,0,,286,8,22.2,1024.5,
2022-10-21 00:00:00,6.2,5,8.1,0,,183,8,20.4,1022.5,
2022-10-22 00:00:00,6.1,4,8.6,0,,141,10.2,24.1,1014.7,
2022-10-23 00:00:00,8.9,6.1,11.9,0.5,,242,8.1,27.8,1013.2,
2022-10-24 00:00:00,9.5,7.2,11.5,0,,162,6.2,16.7,1015.9,
2022-10-25 00:00:00,11.2,10.5,12.5,3,,186,8,18.5,1012.9,
2022-10-26 00:00:00,10.8,9.6,13.8,1,,251,8.4,22.2,1016.5,
2022-10-27 00:00:00,10.4,8.1,12.8,0,,244,7.9,20.4,1023.8,
2022-10-28 00:00:00,10.5,8.7,12.1,0,,198,10.1,20.4,1023.2,
2022-10-29 00:00:00,12.6,11.5,14.2,0.1,,230,12.5,35.2,1014.1,
2022-10-30 00:00:00,11.1,6.4,13.6,0,,287,16.6,33.3,1014.6,
2022-10-31 00:00:00,4.7,0.6,10.5,0,,281,5.1,18.5,1021.4,
2022-11-01 00:00:00,5.6,1.1,9.6,0,,153,6,14.8,1019.6,
2022-11-02 00:00:00,7.5,6.1,9.2,3.8,,184,4.1,13,1016.8,
2022-11-03 00:00:00,9.1,7.1,10,0.3,,274,7.8,20.4,1018.2,
2022-11-04 00:00:00,7.5,5.7,9.7,0,,113,6.8,20.4,1016.8,
2022-11-05 00:00:00,5.5,4.3,6.7,0,,129,16.8,37,1017.6,
2022-11-06 00:00:00,5.8,4,7.5,6,,187,7.4,27.8,1019.7,
2022-11-07 00:00:00,5.8,3.2,8,0,,175,10.5,25.9,1017.2,
2022-11-08 00:00:00,8.8,6.7,11,0,,209,13,27.8,1014.6,
2022-11-09 00:00:00,7.4,5.6,9,0,,175,13.1,27.8,1015.6,
2022-11-10 00:00:00,7.9,7,9.3,5.3,,209,9.9,24.1,1017.1,
2022-11-11 00:00:00,8.5,7.7,9.8,0,,226,12,27.8,1024.2,
2022-11-12 00:00:00,10.8,9.7,11.4,0,,266,15,37,1025.5,
2022-11-13 00:00:00,9.7,3.3,12.1,0,,304,7.8,22.2,1030,
2022-11-14 00:00:00,1.7,0.1,3,0,,127,7,18.5,1029.4,
2022-11-15 00:00:00,3.3,1.1,5.1,0,,216,8.6,20.4,1016.3,
2022-11-16 00:00:00,1.1,-0.4,4.7,0,,36,11.6,25.9,1014.1,
2022-11-17 00:00:00,-2.3,-3.2,-0.5,0.6,,26,8,20.4,1011.6,
2022-11-18 00:00:00,-4.9,-6.9,-2,3,20,45,8.9,22.2,1009.7,
2022-11-19 00:00:00,-5.5,-7.7,-3.9,0.2,,47,5,18.5,1013.7,
2022-11-20 00:00:00,-6.4,-10.5,-3.2,0,,147,11,27.8,1016.1,
2022-11-21 00:00:00,-2.8,-4,-1.7,0,,112,10.5,25.9,1011.3,
2022-11-22 00:00:00,-3.3,-4.2,-1.5,0,10,354,6,16.7,1010.2,
2022-11-23 00:00:00,-4.3,-4.8,-4,0,,83,5,13,1013.5,
2022-11-24 00:00:00,-2.9,-4,-1.5,3,,70,6.9,16.7,1014.8,
2022-11-25 00:00:00,-1.6,-3,0,1.3,30,107,3.6,13,1019.4,
2022-11-26 00:00:00,-1.3,-2,-0.2,3.3,,315,4.3,9.3,1025.6,
2022-11-27 00:00:00,-1.6,-2.5,-0.5,2,20,167,5.4,11.1,1028.5,
